index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group,Month,Day,Weekday
680,2024-05-14,Shipped,Amazon,Expedited,블루베리,FR-BBR-023,과일,200g,Delivered,2,9800,금천구,서울,8500,SUMMERFRUIT,M,50대,5,14,Tuesday
681,2024-05-14,Shipped,Coupang,Standard,방울토마토,VG-TOM-047,채소,300g,Delivered,1,4800,동작구,서울,7200,VEGGIESALE,F,30대,5,14,Tuesday
682,2024-05-14,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-046,유제품,250g,Delivered,3,8500,관악구,서울,8700,DAIRYPROMO,M,40대,5,14,Tuesday
683,2024-05-15,Shipped,SSG.com,Standard,사과,FR-APL-023,과일,1kg,In Transit,1,6500,광진구,서울,5000,FRUITPROMO5,F,50대,5,15,Wednesday
684,2024-05-15,Shipped,Amazon,Expedited,고구마,VG-SWP-023,채소,1kg,Delivered,2,5800,성북구,서울,2800,VEGGIESALE,M,30대,5,15,Wednesday
685,2024-05-15,Shipped,Coupang,Standard,연유,DP-CDM-023,유제품,300g,Delivered,1,4500,강동구,서울,5900,DAIRYPROMO,F,60대,5,15,Wednesday
686,2024-05-15,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-023,과일,5개입,Delivered,3,11700,분당구,경기도,13500,FRUITPROMO5,M,30대,5,15,Wednesday
687,2024-05-15,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-023,채소,300g,Delivered,1,4700,일산동구,경기도,10300,VEGGIESALE,F,40대,5,15,Wednesday
688,2024-05-16,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-069,유제품,400g,In Transit,2,5500,수원시,경기도,16400,DAIRYPROMO,M,50대,5,16,Thursday
689,2024-05-16,Shipped,Coupang,Standard,수박,FR-WML-023,과일,1통,Delivered,1,12900,용산구,서울,4000,SUMMERFRUIT,F,30대,5,16,Thursday
690,2024-05-16,Shipped,Market Kurly,Expedited,양파,VG-ONI-023,채소,1kg,Delivered,3,3500,성동구,서울,4800,VEGGIESALE,M,40대,5,16,Thursday
691,2024-05-16,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-024,과일,500g,Delivered,1,5990,마포구,서울,4100,FRUITPROMO5,F,20대,5,16,Thursday
692,2024-05-16,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-048,채소,200g,Delivered,2,3500,중구,서울,4500,NO_PROMO,M,50대,5,16,Thursday
693,2024-05-17,Shipped,Coupang,Standard,순두부,DP-TFU-024,유제품,300g,In Transit,1,3000,종로구,서울,3000,FRESH10OFF,F,30대,5,17,Friday
694,2024-05-17,Shipped,Market Kurly,Priority,아보카도,FR-AVC-024,과일,3개입,Delivered,3,6700,은평구,서울,3400,FRUITPROMO5,M,40대,5,17,Friday
695,2024-05-17,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-024,채소,500g,Delivered,1,4200,동대문구,서울,2500,VEGGIESALE,F,50대,5,17,Friday
696,2024-05-17,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-024,채소,300g,Delivered,2,4900,서대문구,서울,3600,VEGGIESALE,M,30대,5,17,Friday
697,2024-05-17,Shipped,Coupang,Standard,신선 우유,DP-MLK-047,유제품,1L,Delivered,1,2900,강북구,서울,1000,DAIRYPROMO,F,60대,5,17,Friday
698,2024-05-18,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-024,과일,2개입,In Transit,3,7200,도봉구,서울,1300,SUMMERFRUIT,M,30대,5,18,Saturday
699,2024-05-18,Shipped,SSG.com,Standard,브로콜리,VG-BRC-024,채소,300g,Delivered,1,3900,노원구,서울,1300,NO_PROMO,F,40대,5,18,Saturday
700,2024-05-18,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-070,유제품,500g,Delivered,2,7800,중랑구,서울,2100,DAIRYPROMO,M,50대,5,18,Saturday
701,2024-05-18,Shipped,Coupang,Standard,골드 키위,FR-KWI-024,과일,6개입,Delivered,1,8900,구로구,서울,8200,FRUITPROMO5,F,30대,5,18,Saturday
702,2024-05-18,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-024,채소,3개입,Delivered,3,4800,금천구,서울,8500,VEGGIESALE,M,40대,5,18,Saturday
703,2024-05-19,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-047,유제품,200g,In Transit,1,7900,동작구,서울,7200,DAIRYPROMO,F,20대,5,19,Sunday
704,2024-05-19,Shipped,Amazon,Expedited,딸기,FR-STB-024,과일,400g,Delivered,2,12900,관악구,서울,8700,SUMMERFRUIT,M,50대,5,19,Sunday
705,2024-05-19,Shipped,Coupang,Standard,양배추,VG-CBG-024,채소,1통,Delivered,1,3900,광진구,서울,5000,NO_PROMO,F,30대,5,19,Sunday
706,2024-05-19,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-071,유제품,4개입,Delivered,3,6900,성북구,서울,2800,DAIRYPROMO,M,40대,5,19,Sunday
707,2024-05-19,Shipped,SSG.com,Standard,파인애플,FR-PNP-024,과일,1개,Delivered,1,6900,강동구,서울,5900,FRUITPROMO5,F,50대,5,19,Sunday
708,2024-05-20,Shipped,Amazon,Expedited,청경채,VG-BCH-024,채소,300g,In Transit,2,4900,분당구,경기도,13500,VEGGIESALE,M,30대,5,20,Monday
709,2024-05-20,Shipped,Coupang,Standard,저지방 우유,DP-MLK-048,유제품,1L,Delivered,1,3500,일산동구,경기도,10300,DAIRYPROMO,F,60대,5,20,Monday
710,2024-05-20,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-024,과일,200g,Delivered,3,9800,수원시,경기도,16400,SUMMERFRUIT,M,30대,5,20,Monday
711,2024-05-20,Shipped,SSG.com,Standard,방울토마토,VG-TOM-049,채소,300g,Delivered,1,4800,용산구,서울,4000,VEGGIESALE,F,40대,5,20,Monday
712,2024-05-20,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-048,유제품,250g,Delivered,2,8500,성동구,서울,4800,DAIRYPROMO,M,50대,5,20,Monday
713,2024-05-21,Shipped,Coupang,Standard,사과,FR-APL-024,과일,1kg,In Transit,1,6500,마포구,서울,4100,FRUITPROMO5,F,30대,5,21,Tuesday
714,2024-05-21,Shipped,Market Kurly,Expedited,고구마,VG-SWP-024,채소,1kg,Delivered,3,5800,중구,서울,4500,VEGGIESALE,M,40대,5,21,Tuesday
715,2024-05-21,Shipped,SSG.com,Standard,연유,DP-CDM-024,유제품,300g,Delivered,1,4500,종로구,서울,3000,DAIRYPROMO,F,20대,5,21,Tuesday
716,2024-05-21,Shipped,Amazon,Expedited,복숭아,FR-PCH-024,과일,5개입,Delivered,2,11700,은평구,서울,3400,FRUITPROMO5,M,50대,5,21,Tuesday
717,2024-05-21,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-024,채소,300g,Delivered,1,4700,동대문구,서울,2500,VEGGIESALE,F,30대,5,21,Tuesday
718,2024-05-22,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-072,유제품,400g,In Transit,3,5500,서대문구,서울,3600,DAIRYPROMO,M,40대,5,22,Wednesday
719,2024-05-22,Shipped,SSG.com,Standard,수박,FR-WML-024,과일,1통,Delivered,1,12900,강북구,서울,1000,SUMMERFRUIT,F,50대,5,22,Wednesday
720,2024-05-22,Shipped,Amazon,Expedited,양파,VG-ONI-024,채소,1kg,Delivered,2,3500,도봉구,서울,1300,VEGGIESALE,M,30대,5,22,Wednesday
721,2024-05-22,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-025,과일,500g,Delivered,1,5990,노원구,서울,1300,FRUITPROMO5,F,60대,5,22,Wednesday
722,2024-05-22,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-050,채소,200g,Delivered,3,3500,중랑구,서울,2100,NO_PROMO,M,30대,5,22,Wednesday
723,2024-05-23,Shipped,SSG.com,Standard,순두부,DP-TFU-025,유제품,300g,In Transit,1,3000,구로구,서울,8200,FRESH10OFF,F,40대,5,23,Thursday
724,2024-05-23,Shipped,Amazon,Priority,아보카도,FR-AVC-025,과일,3개입,Delivered,2,6700,금천구,서울,8500,FRUITPROMO5,M,50대,5,23,Thursday
725,2024-05-23,Shipped,Coupang,Standard,유기농 당근,VG-CRT-025,채소,500g,Delivered,1,4200,동작구,서울,7200,VEGGIESALE,F,30대,5,23,Thursday
726,2024-05-23,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-025,채소,300g,Delivered,3,4900,관악구,서울,8700,VEGGIESALE,M,40대,5,23,Thursday
727,2024-05-23,Shipped,SSG.com,Standard,신선 우유,DP-MLK-049,유제품,1L,Delivered,1,2900,광진구,서울,5000,DAIRYPROMO,F,20대,5,23,Thursday
728,2024-05-24,Shipped,Amazon,Expedited,태국 망고,FR-MNG-025,과일,2개입,In Transit,2,7200,성북구,서울,2800,SUMMERFRUIT,M,50대,5,24,Friday
729,2024-05-24,Shipped,Coupang,Standard,브로콜리,VG-BRC-025,채소,300g,Delivered,1,3900,강동구,서울,5900,NO_PROMO,F,30대,5,24,Friday
730,2024-05-24,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-073,유제품,500g,Delivered,3,7800,분당구,경기도,13500,DAIRYPROMO,M,40대,5,24,Friday
731,2024-05-24,Shipped,SSG.com,Standard,골드 키위,FR-KWI-025,과일,6개입,Delivered,1,8900,일산동구,경기도,10300,FRUITPROMO5,F,50대,5,24,Friday
732,2024-05-24,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-025,채소,3개입,Delivered,2,4800,수원시,경기도,16400,VEGGIESALE,M,30대,5,24,Friday
733,2024-05-25,Shipped,Coupang,Standard,체다 치즈,DP-CHS-049,유제품,200g,In Transit,1,7900,용산구,서울,4000,DAIRYPROMO,F,60대,5,25,Saturday
734,2024-05-25,Shipped,Market Kurly,Expedited,딸기,FR-STB-025,과일,400g,Delivered,3,12900,성동구,서울,4800,SUMMERFRUIT,M,30대,5,25,Saturday
735,2024-05-25,Shipped,SSG.com,Standard,양배추,VG-CBG-025,채소,1통,Delivered,1,3900,마포구,서울,4100,NO_PROMO,F,40대,5,25,Saturday
736,2024-05-25,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-074,유제품,4개입,Delivered,2,6900,중구,서울,4500,DAIRYPROMO,M,50대,5,25,Saturday
737,2024-05-25,Shipped,Coupang,Standard,파인애플,FR-PNP-025,과일,1개,Delivered,1,6900,종로구,서울,3000,FRUITPROMO5,F,30대,5,25,Saturday
738,2024-05-26,Shipped,Market Kurly,Expedited,청경채,VG-BCH-025,채소,300g,In Transit,3,4900,은평구,서울,3400,VEGGIESALE,M,40대,5,26,Sunday
739,2024-05-26,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-050,유제품,1L,Delivered,1,3500,동대문구,서울,2500,DAIRYPROMO,F,20대,5,26,Sunday
740,2024-05-26,Shipped,Amazon,Expedited,블루베리,FR-BBR-025,과일,200g,Delivered,2,9800,서대문구,서울,3600,SUMMERFRUIT,M,50대,5,26,Sunday
741,2024-05-26,Shipped,Coupang,Standard,방울토마토,VG-TOM-051,채소,300g,Delivered,1,4800,강북구,서울,1000,VEGGIESALE,F,30대,5,26,Sunday
742,2024-05-26,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-050,유제품,250g,Delivered,3,8500,도봉구,서울,1300,DAIRYPROMO,M,40대,5,26,Sunday
743,2024-05-27,Shipped,SSG.com,Standard,사과,FR-APL-025,과일,1kg,In Transit,1,6500,노원구,서울,1300,FRUITPROMO5,F,50대,5,27,Monday
744,2024-05-27,Shipped,Amazon,Expedited,고구마,VG-SWP-025,채소,1kg,Delivered,2,5800,중랑구,서울,2100,VEGGIESALE,M,30대,5,27,Monday
745,2024-05-27,Shipped,Coupang,Standard,연유,DP-CDM-025,유제품,300g,Delivered,1,4500,구로구,서울,8200,DAIRYPROMO,F,60대,5,27,Monday
746,2024-05-27,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-025,과일,5개입,Delivered,3,11700,금천구,서울,8500,FRUITPROMO5,M,30대,5,27,Monday
747,2024-05-27,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-025,채소,300g,Delivered,1,4700,동작구,서울,7200,VEGGIESALE,F,40대,5,27,Monday
748,2024-05-28,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-075,유제품,400g,In Transit,2,5500,관악구,서울,8700,DAIRYPROMO,M,50대,5,28,Tuesday
749,2024-05-28,Shipped,Coupang,Standard,수박,FR-WML-025,과일,1통,Delivered,1,12900,광진구,서울,5000,SUMMERFRUIT,F,30대,5,28,Tuesday
750,2024-05-28,Shipped,Market Kurly,Expedited,양파,VG-ONI-025,채소,1kg,Delivered,3,3500,성북구,서울,2800,VEGGIESALE,M,40대,5,28,Tuesday
751,2024-05-28,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-026,과일,500g,Delivered,1,5990,강동구,서울,5900,FRUITPROMO5,F,20대,5,28,Tuesday
752,2024-05-28,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-052,채소,200g,Delivered,2,3500,분당구,경기도,13500,NO_PROMO,M,50대,5,28,Tuesday
753,2024-05-29,Shipped,Coupang,Standard,순두부,DP-TFU-026,유제품,300g,In Transit,1,3000,일산동구,경기도,10300,FRESH10OFF,F,30대,5,29,Wednesday
754,2024-05-29,Shipped,Market Kurly,Priority,아보카도,FR-AVC-026,과일,3개입,Delivered,3,6700,수원시,경기도,16400,FRUITPROMO5,M,40대,5,29,Wednesday
755,2024-05-29,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-026,채소,500g,Delivered,1,4200,용산구,서울,4000,VEGGIESALE,F,50대,5,29,Wednesday
756,2024-05-29,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-026,채소,300g,Delivered,2,4900,성동구,서울,4800,VEGGIESALE,M,30대,5,29,Wednesday
757,2024-05-29,Shipped,Coupang,Standard,신선 우유,DP-MLK-051,유제품,1L,Delivered,1,2900,마포구,서울,4100,DAIRYPROMO,F,60대,5,29,Wednesday
758,2024-05-30,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-026,과일,2개입,In Transit,3,7200,중구,서울,4500,SUMMERFRUIT,M,30대,5,30,Thursday
759,2024-05-30,Shipped,SSG.com,Standard,브로콜리,VG-BRC-026,채소,300g,Delivered,1,3900,종로구,서울,3000,NO_PROMO,F,40대,5,30,Thursday
760,2024-05-30,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-076,유제품,500g,Delivered,2,7800,은평구,서울,3400,DAIRYPROMO,M,50대,5,30,Thursday
761,2024-05-30,Shipped,Coupang,Standard,골드 키위,FR-KWI-026,과일,6개입,Delivered,1,8900,동대문구,서울,2500,FRUITPROMO5,F,30대,5,30,Thursday
762,2024-05-30,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-026,채소,3개입,Delivered,3,4800,서대문구,서울,3600,VEGGIESALE,M,40대,5,30,Thursday
763,2024-05-31,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-051,유제품,200g,In Transit,1,7900,강북구,서울,1000,DAIRYPROMO,F,20대,5,31,Friday
764,2024-05-31,Shipped,Amazon,Expedited,딸기,FR-STB-026,과일,400g,Delivered,2,12900,도봉구,서울,1300,SUMMERFRUIT,M,50대,5,31,Friday
765,2024-05-31,Shipped,Coupang,Standard,양배추,VG-CBG-026,채소,1통,Delivered,1,3900,노원구,서울,1300,NO_PROMO,F,30대,5,31,Friday
766,2024-05-31,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-077,유제품,4개입,Delivered,3,6900,중랑구,서울,2100,DAIRYPROMO,M,40대,5,31,Friday
767,2024-05-31,Shipped,SSG.com,Standard,파인애플,FR-PNP-026,과일,1개,Delivered,1,6900,구로구,서울,8200,FRUITPROMO5,F,50대,5,31,Friday
768,2024-06-01,Shipped,Amazon,Expedited,청경채,VG-BCH-026,채소,300g,In Transit,2,4900,금천구,서울,8500,VEGGIESALE,M,30대,6,1,Saturday
769,2024-06-01,Shipped,Coupang,Standard,저지방 우유,DP-MLK-052,유제품,1L,Delivered,1,3500,동작구,서울,7200,DAIRYPROMO,F,60대,6,1,Saturday
770,2024-06-01,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-026,과일,200g,Delivered,3,9800,관악구,서울,8700,SUMMERFRUIT,M,30대,6,1,Saturday
771,2024-06-01,Shipped,SSG.com,Standard,방울토마토,VG-TOM-053,채소,300g,Delivered,1,4800,광진구,서울,5000,VEGGIESALE,F,40대,6,1,Saturday
772,2024-06-01,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-052,유제품,250g,Delivered,2,8500,성북구,서울,2800,DAIRYPROMO,M,50대,6,1,Saturday
773,2024-06-02,Shipped,Coupang,Standard,사과,FR-APL-026,과일,1kg,In Transit,1,6500,강동구,서울,5900,FRUITPROMO5,F,30대,6,2,Sunday
774,2024-06-02,Shipped,Market Kurly,Expedited,고구마,VG-SWP-026,채소,1kg,Delivered,3,5800,분당구,경기도,13500,VEGGIESALE,M,40대,6,2,Sunday
775,2024-06-02,Shipped,SSG.com,Standard,연유,DP-CDM-026,유제품,300g,Delivered,1,4500,일산동구,경기도,10300,DAIRYPROMO,F,20대,6,2,Sunday
776,2024-06-02,Shipped,Amazon,Expedited,복숭아,FR-PCH-026,과일,5개입,Delivered,2,11700,수원시,경기도,16400,FRUITPROMO5,M,50대,6,2,Sunday
777,2024-06-02,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-026,채소,300g,Delivered,1,4700,용산구,서울,4000,VEGGIESALE,F,30대,6,2,Sunday
778,2024-06-03,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-078,유제품,400g,In Transit,3,5500,성동구,서울,4800,DAIRYPROMO,M,40대,6,3,Monday
779,2024-06-03,Shipped,SSG.com,Standard,수박,FR-WML-026,과일,1통,Delivered,1,12900,마포구,서울,4100,SUMMERFRUIT,F,50대,6,3,Monday
780,2024-06-03,Shipped,Amazon,Expedited,양파,VG-ONI-026,채소,1kg,Delivered,2,3500,중구,서울,4500,VEGGIESALE,M,30대,6,3,Monday
781,2024-06-03,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-027,과일,500g,Delivered,1,5990,종로구,서울,3000,FRUITPROMO5,F,60대,6,3,Monday
782,2024-06-03,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-054,채소,200g,Delivered,3,3500,은평구,서울,3400,NO_PROMO,M,30대,6,3,Monday
783,2024-06-04,Shipped,SSG.com,Standard,순두부,DP-TFU-027,유제품,300g,In Transit,1,3000,동대문구,서울,2500,FRESH10OFF,F,40대,6,4,Tuesday
784,2024-06-04,Shipped,Amazon,Priority,아보카도,FR-AVC-027,과일,3개입,Delivered,2,6700,서대문구,서울,3600,FRUITPROMO5,M,50대,6,4,Tuesday
785,2024-06-04,Shipped,Coupang,Standard,유기농 당근,VG-CRT-027,채소,500g,Delivered,1,4200,강북구,서울,1000,VEGGIESALE,F,30대,6,4,Tuesday
786,2024-06-04,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-027,채소,300g,Delivered,3,4900,도봉구,서울,1300,VEGGIESALE,M,40대,6,4,Tuesday
787,2024-06-04,Shipped,SSG.com,Standard,신선 우유,DP-MLK-053,유제품,1L,Delivered,1,2900,노원구,서울,1300,DAIRYPROMO,F,20대,6,4,Tuesday
788,2024-06-05,Shipped,Amazon,Expedited,태국 망고,FR-MNG-027,과일,2개입,In Transit,2,7200,중랑구,서울,2100,SUMMERFRUIT,M,50대,6,5,Wednesday
789,2024-06-05,Shipped,Coupang,Standard,브로콜리,VG-BRC-027,채소,300g,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,30대,6,5,Wednesday
790,2024-06-05,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-079,유제품,500g,Delivered,3,7800,금천구,서울,8500,DAIRYPROMO,M,40대,6,5,Wednesday
791,2024-06-05,Shipped,SSG.com,Standard,골드 키위,FR-KWI-027,과일,6개입,Delivered,1,8900,동작구,서울,7200,FRUITPROMO5,F,50대,6,5,Wednesday
792,2024-06-05,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-027,채소,3개입,Delivered,2,4800,관악구,서울,8700,VEGGIESALE,M,30대,6,5,Wednesday
793,2024-06-06,Shipped,Coupang,Standard,체다 치즈,DP-CHS-053,유제품,200g,In Transit,1,7900,광진구,서울,5000,DAIRYPROMO,F,60대,6,6,Thursday
794,2024-06-06,Shipped,Market Kurly,Expedited,딸기,FR-STB-027,과일,400g,Delivered,3,12900,성북구,서울,2800,SUMMERFRUIT,M,30대,6,6,Thursday
795,2024-06-06,Shipped,SSG.com,Standard,양배추,VG-CBG-027,채소,1통,Delivered,1,3900,강동구,서울,5900,NO_PROMO,F,40대,6,6,Thursday
796,2024-06-06,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-080,유제품,4개입,Delivered,2,6900,분당구,경기도,13500,DAIRYPROMO,M,50대,6,6,Thursday
797,2024-06-06,Shipped,Coupang,Standard,파인애플,FR-PNP-027,과일,1개,Delivered,1,6900,일산동구,경기도,10300,FRUITPROMO5,F,30대,6,6,Thursday
798,2024-06-07,Shipped,Market Kurly,Expedited,청경채,VG-BCH-027,채소,300g,In Transit,3,4900,수원시,경기도,16400,VEGGIESALE,M,40대,6,7,Friday
799,2024-06-07,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-054,유제품,1L,Delivered,1,3500,용산구,서울,4000,DAIRYPROMO,F,20대,6,7,Friday
800,2024-06-07,Shipped,Amazon,Expedited,블루베리,FR-BBR-027,과일,200g,Delivered,2,9800,성동구,서울,4800,SUMMERFRUIT,M,50대,6,7,Friday
801,2024-06-07,Shipped,Coupang,Standard,방울토마토,VG-TOM-055,채소,300g,Delivered,1,4800,마포구,서울,4100,VEGGIESALE,F,30대,6,7,Friday
802,2024-06-07,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-054,유제품,250g,Delivered,3,8500,중구,서울,4500,DAIRYPROMO,M,40대,6,7,Friday
803,2024-06-08,Shipped,SSG.com,Standard,사과,FR-APL-027,과일,1kg,In Transit,1,6500,종로구,서울,3000,FRUITPROMO5,F,50대,6,8,Saturday
804,2024-06-08,Shipped,Amazon,Expedited,고구마,VG-SWP-027,채소,1kg,Delivered,2,5800,은평구,서울,3400,VEGGIESALE,M,30대,6,8,Saturday
805,2024-06-08,Shipped,Coupang,Standard,연유,DP-CDM-027,유제품,300g,Delivered,1,4500,동대문구,서울,2500,DAIRYPROMO,F,60대,6,8,Saturday
806,2024-06-08,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-027,과일,5개입,Delivered,3,11700,서대문구,서울,3600,FRUITPROMO5,M,30대,6,8,Saturday
807,2024-06-08,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-027,채소,300g,Delivered,1,4700,강북구,서울,1000,VEGGIESALE,F,40대,6,8,Saturday
808,2024-06-09,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-081,유제품,400g,In Transit,2,5500,도봉구,서울,1300,DAIRYPROMO,M,50대,6,9,Sunday
809,2024-06-09,Shipped,Coupang,Standard,수박,FR-WML-027,과일,1통,Delivered,1,12900,노원구,서울,1300,SUMMERFRUIT,F,30대,6,9,Sunday
810,2024-06-09,Shipped,Market Kurly,Expedited,양파,VG-ONI-027,채소,1kg,Delivered,3,3500,중랑구,서울,2100,VEGGIESALE,M,40대,6,9,Sunday
811,2024-06-09,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-028,과일,500g,Delivered,1,5990,구로구,서울,8200,FRUITPROMO5,F,20대,6,9,Sunday
812,2024-06-09,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-056,채소,200g,Delivered,2,3500,금천구,서울,8500,NO_PROMO,M,50대,6,9,Sunday
813,2024-06-10,Shipped,Coupang,Standard,순두부,DP-TFU-028,유제품,300g,In Transit,1,3000,동작구,서울,7200,FRESH10OFF,F,30대,6,10,Monday
814,2024-06-10,Shipped,Market Kurly,Priority,아보카도,FR-AVC-028,과일,3개입,Delivered,3,6700,관악구,서울,8700,FRUITPROMO5,M,40대,6,10,Monday
815,2024-06-10,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-028,채소,500g,Delivered,1,4200,광진구,서울,5000,VEGGIESALE,F,50대,6,10,Monday
816,2024-06-10,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-028,채소,300g,Delivered,2,4900,성북구,서울,2800,VEGGIESALE,M,30대,6,10,Monday
817,2024-06-10,Shipped,Coupang,Standard,신선 우유,DP-MLK-055,유제품,1L,Delivered,1,2900,강동구,서울,5900,DAIRYPROMO,F,60대,6,10,Monday
818,2024-06-11,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-028,과일,2개입,In Transit,3,7200,분당구,경기도,13500,SUMMERFRUIT,M,30대,6,11,Tuesday
819,2024-06-11,Shipped,SSG.com,Standard,브로콜리,VG-BRC-028,채소,300g,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,40대,6,11,Tuesday
820,2024-06-11,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-082,유제품,500g,Delivered,2,7800,수원시,경기도,16400,DAIRYPROMO,M,50대,6,11,Tuesday
821,2024-06-11,Shipped,Coupang,Standard,골드 키위,FR-KWI-028,과일,6개입,Delivered,1,8900,용산구,서울,4000,FRUITPROMO5,F,30대,6,11,Tuesday
